trip_id,driver_id,date,day_of_week,week_number,stop_id,stop_sequence,daily_stop_count,visit_hour,visit_duration_min,latitude,longitude,area,priority,traffic_category,traffic_multiplier,is_rush_hour,speed_kmh,route_efficiency_score
T02057,D08,2025-10-08,2,41,S036,1,5,8,12,17.433918,78.34896,Nanakramguda,low,1,1.3,1,34.4,0.6071
T02058,D08,2025-10-08,2,41,S053,2,5,8,15,17.379992,78.428668,Mehdipatnam,low,1,1.3,1,36.0,0.6213
T02059,D08,2025-10-08,2,41,S047,3,5,8,18,17.493205,78.414579,Kukatpally,medium,1,1.3,1,35.0,0.371
T02060,D08,2025-10-08,2,41,S022,4,5,8,32,17.420573,78.427002,Jubilee Hills,medium,1,1.3,1,36.0,0.3701
T02061,D08,2025-10-09,3,41,S051,0,6,8,22,17.419986,78.493917,Secunderabad,medium,1,1.3,1,29.3,0.7402
T02062,D08,2025-10-09,3,41,S055,1,6,8,45,17.402114,78.404109,Manikonda,high,1,1.3,1,33.8,0.7336
T02063,D08,2025-10-09,3,41,S057,2,6,8,34,17.250451,78.446464,Shamshabad,high,1,1.3,1,34.0,0.6559
T02064,D08,2025-10-09,3,41,S015,3,6,8,38,17.40049,78.380798,Manikonda,low,0,1.0,1,36.0,0.4736
T02065,D08,2025-10-09,3,41,S002,4,6,8,33,17.417382,78.3912,Jubilee Hills,low,1,1.3,1,33.5,0.5208
T02066,D08,2025-10-09,3,41,S004,5,6,8,15,17.460514,78.340661,Kondapur,low,0,1.0,1,41.2,0.4344
T02067,D08,2025-10-10,4,41,S027,0,5,16,10,17.479162,78.396991,Kukatpally,high,1,1.3,0,36.7,0.7652
T02068,D08,2025-10-10,4,41,S048,1,5,16,38,17.425716,78.457286,SR Nagar,high,0,1.0,0,37.4,0.7561
T02069,D08,2025-10-10,4,41,S049,2,5,16,32,17.454455,78.462648,Ameerpet,medium,0,1.0,0,34.0,0.7396
T02070,D08,2025-10-10,4,41,S057,3,5,16,35,17.250451,78.446464,Shamshabad,high,0,1.0,0,35.2,0.6557
T02071,D08,2025-10-10,4,41,S052,4,5,16,14,17.357064,78.56062,LB Nagar,low,0,1.0,0,45.3,0.4212
T02072,D09,2025-10-06,0,41,S058,0,6,12,45,17.410075,78.556569,Uppal,low,2,1.8,0,43.3,0.6696
T02073,D09,2025-10-06,0,41,S059,1,6,12,43,17.361455,78.514531,Dilsukhnagar,low,1,1.3,0,47.1,0.6955
T02074,D09,2025-10-06,0,41,S055,2,6,12,32,17.402114,78.404109,Manikonda,high,0,1.0,0,48.4,0.8468
T02075,D09,2025-10-06,0,41,S015,3,6,12,41,17.40049,78.380798,Manikonda,low,1,1.3,0,44.6,0.4813
T02076,D09,2025-10-06,0,41,S029,4,6,12,24,17.451067,78.449007,Ameerpet,high,2,1.8,0,42.0,0.5054
T02077,D09,2025-10-06,0,41,S046,5,6,12,17,17.435908,78.389445,Madhapur,high,1,1.3,0,41.2,0.4489
T02078,D09,2025-10-07,1,41,S045,0,5,9,12,17.422425,78.358029,Gachibowli,high,0,1.0,1,54.0,0.8041
T02079,D09,2025-10-07,1,41,S029,1,5,9,29,17.451067,78.449007,Ameerpet,high,1,1.3,1,45.6,0.6797
T02080,D09,2025-10-07,1,41,S042,2,5,9,41,17.42152,78.406019,Jubilee Hills,high,1,1.3,1,43.9,0.5476
T02081,D09,2025-10-07,1,41,S049,3,5,9,38,17.454455,78.462648,Ameerpet,medium,1,1.3,1,47.0,0.4007
T02082,D09,2025-10-07,1,41,S030,4,5,9,13,17.4523,78.470675,Begumpet,low,1,1.3,1,45.6,0.4159
T02083,D09,2025-10-08,2,41,S035,0,4,8,31,17.403107,78.394264,Manikonda,low,2,1.8,1,45.8,0.7232
T02084,D09,2025-10-08,2,41,S049,1,4,8,11,17.454455,78.462648,Ameerpet,medium,1,1.3,1,41.9,0.572
T02085,D09,2025-10-08,2,41,S023,2,4,8,37,17.457331,78.388244,Hitech City,low,2,1.8,1,43.5,0.5468
T02086,D09,2025-10-08,2,41,S060,3,4,8,16,17.350947,78.428631,Attapur,low,1,1.3,1,41.1,0.4145
T02087,D09,2025-10-09,3,41,S055,0,6,17,26,17.402114,78.404109,Manikonda,high,1,1.3,1,46.5,0.853
T02088,D09,2025-10-09,3,41,S035,1,6,17,18,17.403107,78.394264,Manikonda,low,2,1.8,1,42.5,0.676
T02089,D09,2025-10-09,3,41,S030,2,6,17,27,17.4523,78.470675,Begumpet,low,0,1.0,1,52.0,0.6252
T02090,D09,2025-10-09,3,41,S028,3,6,17,35,17.460676,78.461678,SR Nagar,high,1,1.3,1,46.2,0.5116
T02091,D09,2025-10-09,3,41,S037,4,6,17,27,17.251824,78.429503,Shamshabad,high,0,1.0,1,47.2,0.6454
T02092,D09,2025-10-09,3,41,S047,5,6,17,17,17.493205,78.414579,Kukatpally,medium,1,1.3,1,40.6,0.3319
T02093,D09,2025-10-10,4,41,S054,0,6,8,39,17.385738,78.412244,Tolichowki,low,1,1.3,1,47.8,0.7314
T02094,D09,2025-10-10,4,41,S017,1,6,8,36,17.267172,78.441002,Shamshabad,medium,1,1.3,1,45.7,0.5489
T02095,D09,2025-10-10,4,41,S055,2,6,8,27,17.402114,78.404109,Manikonda,high,2,1.8,1,43.0,0.7184
T02096,D09,2025-10-10,4,41,S012,3,6,8,26,17.340319,78.556827,LB Nagar,high,1,1.3,1,42.7,0.657
T02097,D09,2025-10-10,4,41,S029,4,6,8,41,17.451067,78.449007,Ameerpet,high,0,1.0,1,53.0,0.5127
T02098,D09,2025-10-10,4,41,S030,5,6,8,13,17.4523,78.470675,Begumpet,low,1,1.3,1,48.0,0.317
T02099,D10,2025-10-06,0,41,S012,0,4,15,12,17.340319,78.556827,LB Nagar,high,1,1.3,0,25.9,0.9442
T02100,D10,2025-10-06,0,41,S044,1,4,15,26,17.474853,78.341767,Kondapur,low,2,1.8,0,24.1,0.5143
T02101,D10,2025-10-06,0,41,S033,2,4,15,32,17.403076,78.449441,Mehdipatnam,low,2,1.8,0,23.9,0.4581
T02102,D10,2025-10-06,0,41,S056,3,4,15,42,17.408604,78.340433,Nanakramguda,high,0,1.0,0,30.8,0.5888
T02103,D10,2025-10-07,1,41,S005,0,8,14,37,17.436781,78.346868,Gachibowli,high,0,1.0,0,32.2,0.8653
T02104,D10,2025-10-07,1,41,S016,1,8,14,31,17.414185,78.345971,Nanakramguda,high,1,1.3,0,26.7,0.8989
T02105,D10,2025-10-07,1,41,S014,2,8,14,33,17.407665,78.406546,Tolichowki,high,2,1.8,0,16.9,0.7355
T02106,D10,2025-10-07,1,41,S021,3,8,14,12,17.425481,78.431837,Banjara Hills,medium,0,1.0,0,32.5,0.6082
T02107,D10,2025-10-07,1,41,S037,4,8,14,11,17.251824,78.429503,Shamshabad,high,0,1.0,0,32.6,0.6626
T02108,D10,2025-10-07,1,41,S024,5,8,14,42,17.471983,78.356486,Kondapur,medium,1,1.3,0,29.2,0.5605
T02109,D10,2025-10-07,1,41,S054,6,8,14,23,17.385738,78.412244,Tolichowki,low,1,1.3,0,25.0,0.4853
T02110,D10,2025-10-07,1,41,S053,7,8,14,15,17.379992,78.428668,Mehdipatnam,low,0,1.0,0,33.7,0.541
T02111,D10,2025-10-08,2,41,S037,0,5,14,17,17.251824,78.429503,Shamshabad,high,1,1.3,0,30.0,0.7641
T02112,D10,2025-10-08,2,41,S033,1,5,14,43,17.403076,78.449441,Mehdipatnam,low,1,1.3,0,24.9,0.6779
T02113,D10,2025-10-08,2,41,S041,2,5,14,22,17.406739,78.434117,Banjara Hills,high,1,1.3,0,29.2,0.6427
T02114,D10,2025-10-08,2,41,S036,3,5,14,33,17.433918,78.34896,Nanakramguda,low,0,1.0,0,28.9,0.5062
T02115,D10,2025-10-08,2,41,S047,4,5,14,17,17.493205,78.414579,Kukatpally,medium,1,1.3,0,26.8,0.5254
T02116,D10,2025-10-09,3,41,S024,0,7,15,38,17.471983,78.356486,Kondapur,medium,1,1.3,0,24.9,0.8111
T02117,D10,2025-10-09,3,41,S006,1,7,15,18,17.456226,78.38511,Madhapur,high,0,1.0,0,33.0,0.9247
T02118,D10,2025-10-09,3,41,S023,2,7,15,18,17.457331,78.388244,Hitech City,low,1,1.3,0,26.9,0.6607
T02119,D10,2025-10-09,3,41,S036,3,7,15,31,17.433918,78.34896,Nanakramguda,low,1,1.3,0,27.4,0.5666
T02120,D10,2025-10-09,3,41,S033,4,7,15,41,17.403076,78.449441,Mehdipatnam,low,2,1.8,0,25.9,0.5091
T02121,D10,2025-10-09,3,41,S005,5,7,15,21,17.436781,78.346868,Gachibowli,high,1,1.3,0,28.3,0.4923
T02122,D10,2025-10-09,3,41,S060,6,7,15,45,17.350947,78.428631,Attapur,low,0,1.0,0,30.6,0.4994
T02123,D10,2025-10-10,4,41,S048,0,7,8,14,17.425716,78.457286,SR Nagar,high,1,1.3,1,32.0,0.8876
T02124,D10,2025-10-10,4,41,S007,1,7,8,32,17.478788,78.394797,Kukatpally,medium,2,1.8,1,29.3,0.5295
T02125,D10,2025-10-10,4,41,S009,2,7,8,25,17.420552,78.440427,Ameerpet,low,1,1.3,1,27.5,0.669
T02126,D10,2025-10-10,4,41,S056,3,7,8,16,17.408604,78.340433,Nanakramguda,high,2,1.8,1,23.3,0.6885
T02127,D10,2025-10-10,4,41,S003,4,7,8,32,17.45072,78.355071,Hitech City,high,0,1.0,1,37.3,0.6476
T02128,D10,2025-10-10,4,41,S054,5,7,8,37,17.385738,78.412244,Tolichowki,low,1,1.3,1,25.9,0.376
T02129,D10,2025-10-10,4,41,S028,6,7,8,18,17.460676,78.461678,SR Nagar,high,1,1.3,1,27.4,0.4789
T02130,D11,2025-10-06,0,41,S006,0,8,15,38,17.456226,78.38511,Madhapur,high,1,1.3,0,22.2,0.7892
T02131,D11,2025-10-06,0,41,S010,1,8,15,27,17.444894,78.477283,Begumpet,low,1,1.3,0,28.3,0.6633
T02132,D11,2025-10-06,0,41,S058,2,8,15,43,17.410075,78.556569,Uppal,low,1,1.3,0,26.5,0.7333
T02133,D11,2025-10-06,0,41,S001,3,8,15,37,17.421177,78.4157,Banjara Hills,high,1,1.3,0,26.4,0.7553
T02134,D11,2025-10-06,0,41,S038,4,8,15,12,17.387861,78.540641,Uppal,high,2,1.8,0,26.9,0.6739
T02135,D11,2025-10-06,0,41,S056,5,8,15,23,17.408604,78.340433,Nanakramguda,high,1,1.3,0,24.8,0.6798
T02136,D11,2025-10-06,0,41,S024,6,8,15,32,17.471983,78.356486,Kondapur,medium,1,1.3,0,28.0,0.4108
T02137,D11,2025-10-06,0,41,S044,7,8,15,27,17.474853,78.341767,Kondapur,low,0,1.0,0,27.9,0.3839
T02138,D11,2025-10-07,1,41,S039,0,6,10,45,17.349088,78.532414,Dilsukhnagar,high,0,1.0,0,30.2,0.9678
T02139,D11,2025-10-07,1,41,S049,1,6,10,11,17.454455,78.462648,Ameerpet,medium,1,1.3,0,26.3,0.7653
T02140,D11,2025-10-07,1,41,S007,2,6,10,22,17.478788,78.394797,Kukatpally,medium,1,1.3,0,26.5,0.5218
T02141,D11,2025-10-07,1,41,S015,3,6,10,11,17.40049,78.380798,Manikonda,low,2,1.8,0,22.3,0.6007
T02142,D11,2025-10-07,1,41,S043,4,6,10,38,17.430977,78.371042,Hitech City,medium,1,1.3,0,28.8,0.4914
T02143,D11,2025-10-07,1,41,S018,5,6,10,28,17.393739,78.577516,Uppal,medium,2,1.8,0,28.1,0.4616
T02144,D11,2025-10-08,2,41,S029,0,4,12,18,17.451067,78.449007,Ameerpet,high,0,1.0,0,27.7,0.9986
T02145,D11,2025-10-08,2,41,S057,1,4,12,17,17.250451,78.446464,Shamshabad,high,1,1.3,0,32.3,0.8027
T02146,D11,2025-10-08,2,41,S028,2,4,12,14,17.460676,78.461678,SR Nagar,high,0,1.0,0,28.9,0.6654
T02147,D11,2025-10-08,2,41,S032,3,4,12,27,17.338778,78.541035,LB Nagar,high,1,1.3,0,22.3,0.5883
T02148,D11,2025-10-09,3,41,S046,0,4,8,43,17.435908,78.389445,Madhapur,high,1,1.3,1,28.4,0.7674
T02149,D11,2025-10-09,3,41,S045,1,4,8,12,17.422425,78.358029,Gachibowli,high,2,1.8,1,28.0,0.6103
T02150,D11,2025-10-09,3,41,S021,2,4,8,24,17.425481,78.431837,Banjara Hills,medium,1,1.3,1,25.7,0.5385
T02151,D11,2025-10-09,3,41,S058,3,4,8,19,17.410075,78.556569,Uppal,low,0,1.0,1,28.1,0.4493
T02152,D11,2025-10-10,4,41,S013,0,5,11,14,17.388011,78.443607,Mehdipatnam,low,0,1.0,0,30.2,0.7981
T02153,D11,2025-10-10,4,41,S041,1,5,11,21,17.406739,78.434117,Banjara Hills,high,1,1.3,0,31.4,0.7965
T02154,D11,2025-10-10,4,41,S057,2,5,11,25,17.250451,78.446464,Shamshabad,high,1,1.3,0,28.1,0.7214
T02155,D11,2025-10-10,4,41,S006,3,5,11,21,17.456226,78.38511,Madhapur,high,1,1.3,0,31.1,0.6889
T02156,D11,2025-10-10,4,41,S034,4,5,11,41,17.388436,78.418711,Tolichowki,high,1,1.3,0,23.0,0.5932
T02157,D12,2025-10-06,0,41,S039,0,7,9,28,17.349088,78.532414,Dilsukhnagar,high,2,1.8,1,39.5,0.7106
T02158,D12,2025-10-06,0,41,S023,1,7,9,21,17.457331,78.388244,Hitech City,low,1,1.3,1,49.3,0.6397
T02159,D12,2025-10-06,0,41,S035,2,7,9,17,17.403107,78.394264,Manikonda,low,1,1.3,1,46.0,0.5152
T02160,D12,2025-10-06,0,41,S031,3,7,9,41,17.443858,78.497844,Secunderabad,medium,2,1.8,1,44.9,0.5099
T02161,D12,2025-10-06,0,41,S019,4,7,9,11,17.375018,78.519925,Dilsukhnagar,medium,1,1.3,1,46.8,0.5532
T02162,D12,2025-10-06,0,41,S007,5,7,9,13,17.478788,78.394797,Kukatpally,medium,1,1.3,1,51.2,0.4306
T02163,D12,2025-10-06,0,41,S015,6,7,9,30,17.40049,78.380798,Manikonda,low,1,1.3,1,43.1,0.346
T02164,D12,2025-10-07,1,41,S059,0,6,13,12,17.361455,78.514531,Dilsukhnagar,low,1,1.3,0,50.6,0.7155
T02165,D12,2025-10-07,1,41,S004,1,6,13,20,17.460514,78.340661,Kondapur,low,1,1.3,0,42.6,0.6092
T02166,D12,2025-10-07,1,41,S018,2,6,13,31,17.393739,78.577516,Uppal,medium,2,1.8,0,41.2,0.5036
T02167,D12,2025-10-07,1,41,S032,3,6,13,11,17.338778,78.541035,LB Nagar,high,1,1.3,0,48.1,0.6948
T02168,D12,2025-10-07,1,41,S047,4,6,13,45,17.493205,78.414579,Kukatpally,medium,2,1.8,0,41.2,0.3571
T02169,D12,2025-10-07,1,41,S015,5,6,13,23,17.40049,78.380798,Manikonda,low,0,1.0,0,51.7,0.3981
T02170,D12,2025-10-08,2,41,S026,0,8,13,45,17.455511,78.376082,Madhapur,medium,1,1.3,0,49.2,0.8005
T02171,D12,2025-10-08,2,41,S056,1,8,13,12,17.408604,78.340433,Nanakramguda,high,2,1.8,0,45.2,0.7664
T02172,D12,2025-10-08,2,41,S046,2,8,13,41,17.435908,78.389445,Madhapur,high,1,1.3,0,43.5,0.6623
T02173,D12,2025-10-08,2,41,S015,3,8,13,11,17.40049,78.380798,Manikonda,low,0,1.0,0,53.6,0.5995
T02174,D12,2025-10-08,2,41,S019,4,8,13,17,17.375018,78.519925,Dilsukhnagar,medium,0,1.0,0,58.1,0.6626
T02175,D12,2025-10-08,2,41,S052,5,8,13,35,17.357064,78.56062,LB Nagar,low,1,1.3,0,51.0,0.4578
T02176,D12,2025-10-08,2,41,S011,6,8,13,14,17.450823,78.517709,Secunderabad,high,0,1.0,0,56.6,0.6009
T02177,D12,2025-10-08,2,41,S024,7,8,13,36,17.471983,78.356486,Kondapur,medium,1,1.3,0,52.6,0.4122
T02178,D12,2025-10-09,3,41,S007,0,5,11,29,17.478788,78.394797,Kukatpally,medium,2,1.8,0,43.0,0.7681
T02179,D12,2025-10-09,3,41,S048,1,5,11,11,17.425716,78.457286,SR Nagar,high,1,1.3,0,46.6,0.6938
T02180,D12,2025-10-09,3,41,S038,2,5,11,40,17.387861,78.540641,Uppal,high,2,1.8,0,45.5,0.6264
T02181,D12,2025-10-09,3,41,S051,3,5,11,24,17.419986,78.493917,Secunderabad,medium,1,1.3,0,51.5,0.5105
T02182,D12,2025-10-09,3,41,S026,4,5,11,44,17.455511,78.376082,Madhapur,medium,2,1.8,0,41.6,0.3924
T02183,D12,2025-10-10,4,41,S002,0,7,9,11,17.417382,78.3912,Jubilee Hills,low,1,1.3,1,46.0,0.6778
T02184,D12,2025-10-10,4,41,S032,1,7,9,29,17.338778,78.541035,LB Nagar,high,1,1.3,1,49.0,0.7132
T02185,D12,2025-10-10,4,41,S047,2,7,9,15,17.493205,78.414579,Kukatpally,medium,2,1.8,1,43.9,0.6198
T02186,D12,2025-10-10,4,41,S026,3,7,9,25,17.455511,78.376082,Madhapur,medium,1,1.3,1,48.7,0.4492
T02187,D12,2025-10-10,4,41,S024,4,7,9,40,17.471983,78.356486,Kondapur,medium,1,1.3,1,42.0,0.5274
T02188,D12,2025-10-10,4,41,S049,5,7,9,41,17.454455,78.462648,Ameerpet,medium,0,1.0,1,52.2,0.4147
T02189,D12,2025-10-10,4,41,S035,6,7,9,31,17.403107,78.394264,Manikonda,low,1,1.3,1,48.1,0.3988
T02190,D01,2025-10-13,0,42,S027,0,8,15,30,17.479162,78.396991,Kukatpally,high,1,1.3,0,38.9,0.9457
T02191,D01,2025-10-13,0,42,S056,1,8,15,39,17.408604,78.340433,Nanakramguda,high,0,1.0,0,43.1,0.9217
T02192,D01,2025-10-13,0,42,S001,2,8,15,15,17.421177,78.4157,Banjara Hills,high,2,1.8,0,31.7,0.7954
T02193,D01,2025-10-13,0,42,S018,3,8,15,14,17.393739,78.577516,Uppal,medium,1,1.3,0,36.0,0.5363
T02194,D01,2025-10-13,0,42,S045,4,8,15,20,17.422425,78.358029,Gachibowli,high,1,1.3,0,43.2,0.5933
T02195,D01,2025-10-13,0,42,S014,5,8,15,17,17.407665,78.406546,Tolichowki,high,2,1.8,0,38.3,0.4953
T02196,D01,2025-10-13,0,42,S049,6,8,15,41,17.454455,78.462648,Ameerpet,medium,2,1.8,0,36.0,0.3391
T02197,D01,2025-10-13,0,42,S036,7,8,15,36,17.433918,78.34896,Nanakramguda,low,2,1.8,0,33.2,0.3482
T02198,D01,2025-10-14,1,42,S047,0,6,17,20,17.493205,78.414579,Kukatpally,medium,2,1.8,1,36.7,0.5894
T02199,D01,2025-10-14,1,42,S057,1,6,17,23,17.250451,78.446464,Shamshabad,high,1,1.3,1,42.0,0.7114
T02200,D01,2025-10-14,1,42,S044,2,6,17,40,17.474853,78.341767,Kondapur,low,1,1.3,1,32.6,0.5631
T02201,D01,2025-10-14,1,42,S018,3,6,17,18,17.393739,78.577516,Uppal,medium,2,1.8,1,37.6,0.4559
T02202,D01,2025-10-14,1,42,S034,4,6,17,21,17.388436,78.418711,Tolichowki,high,1,1.3,1,43.7,0.4672
T02203,D01,2025-10-14,1,42,S021,5,6,17,10,17.425481,78.431837,Banjara Hills,medium,0,1.0,1,43.3,0.4555
T02204,D01,2025-10-15,2,42,S030,0,8,9,45,17.4523,78.470675,Begumpet,low,1,1.3,1,41.4,0.7805
T02205,D01,2025-10-15,2,42,S022,1,8,9,10,17.420573,78.427002,Jubilee Hills,medium,1,1.3,1,41.8,0.718
T02206,D01,2025-10-15,2,42,S007,2,8,9,29,17.478788,78.394797,Kukatpally,medium,2,1.8,1,34.1,0.5346
T02207,D01,2025-10-15,2,42,S004,3,8,9,26,17.460514,78.340661,Kondapur,low,1,1.3,1,35.6,0.4944
T02208,D01,2025-10-15,2,42,S040,4,8,9,16,17.377617,78.447185,Attapur,low,1,1.3,1,38.0,0.55
T02209,D01,2025-10-15,2,42,S060,5,8,9,26,17.350947,78.428631,Attapur,low,0,1.0,1,42.6,0.5045
T02210,D01,2025-10-15,2,42,S039,6,8,9,34,17.349088,78.532414,Dilsukhnagar,high,1,1.3,1,39.0,0.4699
T02211,D01,2025-10-15,2,42,S011,7,8,9,27,17.450823,78.517709,Secunderabad,high,1,1.3,1,44.4,0.477
T02212,D01,2025-10-16,3,42,S014,0,7,17,20,17.407665,78.406546,Tolichowki,high,0,1.0,1,43.0,0.8451
T02213,D01,2025-10-16,3,42,S011,1,7,17,14,17.450823,78.517709,Secunderabad,high,0,1.0,1,44.8,0.7952
T02214,D01,2025-10-16,3,42,S001,2,7,17,40,17.421177,78.4157,Banjara Hills,high,1,1.3,1,39.0,0.655
T02215,D01,2025-10-16,3,42,S051,3,7,17,17,17.419986,78.493917,Secunderabad,medium,1,1.3,1,39.8,0.5872
T02216,D01,2025-10-16,3,42,S015,4,7,17,32,17.40049,78.380798,Manikonda,low,1,1.3,1,42.6,0.4376
T02217,D01,2025-10-16,3,42,S060,5,7,17,43,17.350947,78.428631,Attapur,low,1,1.3,1,43.2,0.3609
T02218,D01,2025-10-16,3,42,S006,6,7,17,27,17.456226,78.38511,Madhapur,high,0,1.0,1,45.9,0.5494
T02219,D01,2025-10-17,4,42,S036,0,7,9,37,17.433918,78.34896,Nanakramguda,low,1,1.3,1,38.5,0.7771
T02220,D01,2025-10-17,4,42,S029,1,7,9,32,17.451067,78.449007,Ameerpet,high,2,1.8,1,33.7,0.7497
T02221,D01,2025-10-17,4,42,S032,2,7,9,45,17.338778,78.541035,LB Nagar,high,0,1.0,1,48.8,0.6739
T02222,D01,2025-10-17,4,42,S045,3,7,9,10,17.422425,78.358029,Gachibowli,high,1,1.3,1,34.9,0.5716
T02223,D01,2025-10-17,4,42,S051,4,7,9,22,17.419986,78.493917,Secunderabad,medium,1,1.3,1,42.2,0.3941
T02224,D01,2025-10-17,4,42,S017,5,7,9,26,17.267172,78.441002,Shamshabad,medium,1,1.3,1,39.7,0.4187
T02225,D01,2025-10-17,4,42,S044,6,7,9,27,17.474853,78.341767,Kondapur,low,0,1.0,1,46.4,0.4029
T02226,D02,2025-10-13,0,42,S045,0,4,8,11,17.422425,78.358029,Gachibowli,high,2,1.8,1,38.9,0.8337
T02227,D02,2025-10-13,0,42,S046,1,4,8,39,17.435908,78.389445,Madhapur,high,2,1.8,1,35.0,0.7361
T02228,D02,2025-10-13,0,42,S017,2,4,8,16,17.267172,78.441002,Shamshabad,medium,1,1.3,1,43.4,0.4115
T02229,D02,2025-10-13,0,42,S018,3,4,8,19,17.393739,78.577516,Uppal,medium,0,1.0,1,47.5,0.5202
T02230,D02,2025-10-14,1,42,S027,0,4,8,13,17.479162,78.396991,Kukatpally,high,1,1.3,1,41.4,0.7667
T02231,D02,2025-10-14,1,42,S054,1,4,8,27,17.385738,78.412244,Tolichowki,low,2,1.8,1,40.4,0.5839
T02232,D02,2025-10-14,1,42,S055,2,4,8,30,17.402114,78.404109,Manikonda,high,0,1.0,1,47.8,0.7295
T02233,D02,2025-10-14,1,42,S008,3,4,8,33,17.454085,78.460389,SR Nagar,high,0,1.0,1,40.9,0.5306
T02234,D02,2025-10-15,2,42,S005,0,4,16,27,17.436781,78.346868,Gachibowli,high,0,1.0,0,47.3,0.8168
T02235,D02,2025-10-15,2,42,S013,1,4,16,27,17.388011,78.443607,Mehdipatnam,low,1,1.3,0,39.6,0.6357
T02236,D02,2025-10-15,2,42,S053,2,4,16,10,17.379992,78.428668,Mehdipatnam,low,1,1.3,0,40.3,0.5161
T02237,D02,2025-10-15,2,42,S049,3,4,16,17,17.454455,78.462648,Ameerpet,medium,1,1.3,0,41.1,0.4931
T02238,D02,2025-10-16,3,42,S060,0,8,10,11,17.350947,78.428631,Attapur,low,1,1.3,0,46.5,0.8072
T02239,D02,2025-10-16,3,42,S030,1,8,10,23,17.4523,78.470675,Begumpet,low,1,1.3,0,41.0,0.7793
T02240,D02,2025-10-16,3,42,S006,2,8,10,29,17.456226,78.38511,Madhapur,high,2,1.8,0,35.9,0.7786
T02241,D02,2025-10-16,3,42,S008,3,8,10,22,17.454085,78.460389,SR Nagar,high,1,1.3,0,43.1,0.6659
T02242,D02,2025-10-16,3,42,S058,4,8,10,28,17.410075,78.556569,Uppal,low,1,1.3,0,38.3,0.4894
T02243,D02,2025-10-16,3,42,S012,5,8,10,30,17.340319,78.556827,LB Nagar,high,0,1.0,0,43.1,0.6046
T02244,D02,2025-10-16,3,42,S047,6,8,10,28,17.493205,78.414579,Kukatpally,medium,0,1.0,0,50.9,0.4519
T02245,D02,2025-10-16,3,42,S056,7,8,10,15,17.408604,78.340433,Nanakramguda,high,1,1.3,0,39.3,0.4736
T02246,D02,2025-10-17,4,42,S029,0,8,14,23,17.451067,78.449007,Ameerpet,high,0,1.0,0,48.3,0.9988
T02247,D02,2025-10-17,4,42,S054,1,8,14,28,17.385738,78.412244,Tolichowki,low,1,1.3,0,44.4,0.7046
T02248,D02,2025-10-17,4,42,S041,2,8,14,27,17.406739,78.434117,Banjara Hills,high,2,1.8,0,42.9,0.6293
T02249,D02,2025-10-17,4,42,S044,3,8,14,26,17.474853,78.341767,Kondapur,low,1,1.3,0,43.7,0.6882
T02250,D02,2025-10-17,4,42,S059,4,8,14,21,17.361455,78.514531,Dilsukhnagar,low,1,1.3,0,45.5,0.5489
T02251,D02,2025-10-17,4,42,S011,5,8,14,30,17.450823,78.517709,Secunderabad,high,1,1.3,0,41.2,0.6215
T02252,D02,2025-10-17,4,42,S003,6,8,14,16,17.45072,78.355071,Hitech City,high,0,1.0,0,50.1,0.6259
T02253,D02,2025-10-17,4,42,S038,7,8,14,10,17.387861,78.540641,Uppal,high,2,1.8,0,40.2,0.4284
T02254,D03,2025-10-13,0,42,S012,0,4,10,21,17.340319,78.556827,LB Nagar,high,1,1.3,0,33.5,0.9043
T02255,D03,2025-10-13,0,42,S059,1,4,10,39,17.361455,78.514531,Dilsukhnagar,low,1,1.3,0,26.8,0.7
T02256,D03,2025-10-13,0,42,S023,2,4,10,25,17.457331,78.388244,Hitech City,low,1,1.3,0,28.0,0.5044
T02257,D03,2025-10-13,0,42,S020,3,4,10,31,17.351995,78.422665,Attapur,low,1,1.3,0,27.6,0.3619
T02258,D03,2025-10-14,1,42,S049,0,5,14,27,17.454455,78.462648,Ameerpet,medium,1,1.3,0,30.9,0.8446
T02259,D03,2025-10-14,1,42,S060,1,5,14,11,17.350947,78.428631,Attapur,low,1,1.3,0,31.5,0.634
T02260,D03,2025-10-14,1,42,S058,2,5,14,43,17.410075,78.556569,Uppal,low,1,1.3,0,32.2,0.5335
T02261,D03,2025-10-14,1,42,S033,3,5,14,18,17.403076,78.449441,Mehdipatnam,low,2,1.8,0,29.1,0.5631
T02262,D03,2025-10-14,1,42,S007,4,5,14,29,17.478788,78.394797,Kukatpally,medium,2,1.8,0,29.2,0.4497
T02263,D03,2025-10-15,2,42,S052,0,5,15,19,17.357064,78.56062,LB Nagar,low,0,1.0,0,34.6,0.7615
T02264,D03,2025-10-15,2,42,S023,1,5,15,23,17.457331,78.388244,Hitech City,low,0,1.0,0,35.8,0.7073
T02265,D03,2025-10-15,2,42,S030,2,5,15,19,17.4523,78.470675,Begumpet,low,1,1.3,0,28.3,0.5687
T02266,D03,2025-10-15,2,42,S026,3,5,15,32,17.455511,78.376082,Madhapur,medium,1,1.3,0,25.3,0.4338
T02267,D03,2025-10-15,2,42,S011,4,5,15,35,17.450823,78.517709,Secunderabad,high,1,1.3,0,28.5,0.5675
T02268,D03,2025-10-16,3,42,S046,0,7,10,30,17.435908,78.389445,Madhapur,high,1,1.3,0,24.3,0.9335
T02269,D03,2025-10-16,3,42,S016,1,7,10,37,17.414185,78.345971,Nanakramguda,high,2,1.8,0,24.2,0.7233
