trip_id,driver_id,stop_id,date,day_of_week,week_number,visit_hour,is_weekend,is_morning,is_afternoon,is_rush_hour,stop_sequence,stop_position_norm,daily_stop_count,daily_total_distance_km,area_density,driver_avg_speed_inferred,driver_avg_daily_visits,driver_avg_efficiency,store_visit_count,store_avg_duration,priority_encoded,latitude,longitude,traffic_category,traffic_multiplier,route_efficiency_score
T01454,D12,S016,2025-09-24,2,39,12,0,0,1,0,1,0.125,8,119.83638381972226,1,47.87752442996742,6.49185667752443,0.6111335504885993,58,29.120689655172413,3,17.414185,78.345971,1,1.3,0.7577
T01455,D12,S032,2025-09-24,2,39,12,0,0,1,0,2,0.25,8,119.83638381972226,1,47.87752442996742,6.49185667752443,0.6111335504885993,55,26.87272727272727,3,17.338778,78.541035,2,1.8,0.7682
T01456,D12,S033,2025-09-24,2,39,12,0,0,1,0,3,0.375,8,119.83638381972226,1,47.87752442996742,6.49185667752443,0.6111335504885993,43,28.88372093023256,1,17.403076,78.449441,1,1.3,0.593
T01457,D12,S049,2025-09-24,2,39,12,0,0,1,0,4,0.5,8,119.83638381972226,1,47.87752442996742,6.49185667752443,0.6111335504885993,79,28.468354430379748,2,17.454455,78.462648,2,1.8,0.4858
T01458,D12,S057,2025-09-24,2,39,12,0,0,1,0,5,0.625,8,119.83638381972226,1,47.87752442996742,6.49185667752443,0.6111335504885993,57,27.789473684210527,3,17.250451,78.446464,2,1.8,0.5686
T01459,D12,S025,2025-09-24,2,39,12,0,0,1,0,6,0.75,8,119.83638381972226,1,47.87752442996742,6.49185667752443,0.6111335504885993,54,30.11111111111111,1,17.443836,78.347622,1,1.3,0.4468
T01460,D12,S008,2025-09-24,2,39,12,0,0,1,0,7,0.875,8,119.83638381972226,1,47.87752442996742,6.49185667752443,0.6111335504885993,61,27.540983606557376,3,17.454085,78.460389,2,1.8,0.4917
T01461,D12,S001,2025-09-25,3,39,12,0,0,1,0,0,0.0,5,42.954340651926024,1,47.87752442996742,6.49185667752443,0.6111335504885993,51,27.901960784313726,3,17.421177,78.4157,1,1.3,0.7964
T01462,D12,S004,2025-09-25,3,39,12,0,0,1,0,1,0.2,5,42.954340651926024,1,47.87752442996742,6.49185667752443,0.6111335504885993,67,27.059701492537314,1,17.460514,78.340661,2,1.8,0.5402
T01463,D12,S060,2025-09-25,3,39,12,0,0,1,0,2,0.4,5,42.954340651926024,1,47.87752442996742,6.49185667752443,0.6111335504885993,79,27.40506329113924,1,17.350947,78.428631,1,1.3,0.5184
T01464,D12,S059,2025-09-25,3,39,12,0,0,1,0,3,0.6,5,42.954340651926024,1,47.87752442996742,6.49185667752443,0.6111335504885993,75,29.013333333333332,1,17.361455,78.514531,0,1.0,0.6598
T01465,D12,S031,2025-09-25,3,39,12,0,0,1,0,4,0.8,5,42.954340651926024,1,47.87752442996742,6.49185667752443,0.6111335504885993,56,25.821428571428573,2,17.443858,78.497844,2,1.8,0.3548
T01466,D12,S041,2025-09-26,4,39,11,0,1,0,0,0,0.0,6,66.11219410437263,1,47.87752442996742,6.49185667752443,0.6111335504885993,65,26.615384615384617,3,17.406739,78.434117,1,1.3,0.8222
T01467,D12,S017,2025-09-26,4,39,11,0,1,0,0,1,0.16666666666666666,6,66.11219410437263,1,47.87752442996742,6.49185667752443,0.6111335504885993,70,28.814285714285713,2,17.267172,78.441002,1,1.3,0.7165
T01468,D12,S049,2025-09-26,4,39,11,0,1,0,0,2,0.3333333333333333,6,66.11219410437263,2,47.87752442996742,6.49185667752443,0.6111335504885993,79,28.468354430379748,2,17.454455,78.462648,0,1.0,0.5675
T01469,D12,S046,2025-09-26,4,39,11,0,1,0,0,3,0.5,6,66.11219410437263,1,47.87752442996742,6.49185667752443,0.6111335504885993,53,28.849056603773583,3,17.435908,78.389445,0,1.0,0.7407
T01470,D12,S029,2025-09-26,4,39,11,0,1,0,0,4,0.6666666666666666,6,66.11219410437263,2,47.87752442996742,6.49185667752443,0.6111335504885993,55,26.727272727272727,3,17.451067,78.449007,1,1.3,0.5034
T01471,D12,S018,2025-09-26,4,39,11,0,1,0,0,5,0.8333333333333334,6,66.11219410437263,1,47.87752442996742,6.49185667752443,0.6111335504885993,63,28.428571428571427,2,17.393739,78.577516,2,1.8,0.441
T01472,D01,S044,2025-09-29,0,40,13,0,0,1,0,0,0.0,7,79.40757212428633,1,40.42638036809816,6.736196319018405,0.6140407975460123,58,27.396551724137932,1,17.474853,78.341767,1,1.3,0.6788
T01473,D01,S008,2025-09-29,0,40,13,0,0,1,0,1,0.14285714285714285,7,79.40757212428633,1,40.42638036809816,6.736196319018405,0.6140407975460123,61,27.540983606557376,3,17.454085,78.460389,1,1.3,0.7007
T01474,D01,S023,2025-09-29,0,40,13,0,0,1,0,2,0.2857142857142857,7,79.40757212428633,1,40.42638036809816,6.736196319018405,0.6140407975460123,58,28.689655172413794,1,17.457331,78.388244,0,1.0,0.624
T01475,D01,S053,2025-09-29,0,40,13,0,0,1,0,3,0.42857142857142855,7,79.40757212428633,1,40.42638036809816,6.736196319018405,0.6140407975460123,52,27.78846153846154,1,17.379992,78.428668,2,1.8,0.6357
T01476,D01,S025,2025-09-29,0,40,13,0,0,1,0,4,0.5714285714285714,7,79.40757212428633,1,40.42638036809816,6.736196319018405,0.6140407975460123,54,30.11111111111111,1,17.443836,78.347622,2,1.8,0.4387
T01477,D01,S057,2025-09-29,0,40,13,0,0,1,0,5,0.7142857142857143,7,79.40757212428633,1,40.42638036809816,6.736196319018405,0.6140407975460123,57,27.789473684210527,3,17.250451,78.446464,2,1.8,0.5531
T01478,D01,S039,2025-09-29,0,40,13,0,0,1,0,6,0.8571428571428571,7,79.40757212428633,1,40.42638036809816,6.736196319018405,0.6140407975460123,73,26.356164383561644,3,17.349088,78.532414,0,1.0,0.571
T01479,D01,S011,2025-09-30,1,40,17,0,0,0,1,0,0.0,7,93.54366933538202,1,40.42638036809816,6.736196319018405,0.6140407975460123,44,25.84090909090909,3,17.450823,78.517709,1,1.3,0.7293
T01480,D01,S036,2025-09-30,1,40,17,0,0,0,1,1,0.14285714285714285,7,93.54366933538202,1,40.42638036809816,6.736196319018405,0.6140407975460123,68,27.58823529411765,1,17.433918,78.34896,2,1.8,0.6802
T01481,D01,S013,2025-09-30,1,40,17,0,0,0,1,2,0.2857142857142857,7,93.54366933538202,1,40.42638036809816,6.736196319018405,0.6140407975460123,54,24.59259259259259,1,17.388011,78.443607,1,1.3,0.688
T01482,D01,S043,2025-09-30,1,40,17,0,0,0,1,3,0.42857142857142855,7,93.54366933538202,1,40.42638036809816,6.736196319018405,0.6140407975460123,56,26.553571428571427,2,17.430977,78.371042,1,1.3,0.5553
T01483,D01,S048,2025-09-30,1,40,17,0,0,0,1,4,0.5714285714285714,7,93.54366933538202,1,40.42638036809816,6.736196319018405,0.6140407975460123,63,25.22222222222222,3,17.425716,78.457286,1,1.3,0.6099
T01484,D01,S037,2025-09-30,1,40,17,0,0,0,1,5,0.7142857142857143,7,93.54366933538202,1,40.42638036809816,6.736196319018405,0.6140407975460123,74,28.35135135135135,3,17.251824,78.429503,1,1.3,0.5046
T01485,D01,S044,2025-09-30,1,40,17,0,0,0,1,6,0.8571428571428571,7,93.54366933538202,1,40.42638036809816,6.736196319018405,0.6140407975460123,58,27.396551724137932,1,17.474853,78.341767,2,1.8,0.3174
T01486,D01,S049,2025-10-01,2,40,16,0,0,1,0,0,0.0,8,129.32389731867602,1,40.42638036809816,6.736196319018405,0.6140407975460123,79,28.468354430379748,2,17.454455,78.462648,1,1.3,0.7322
T01487,D01,S003,2025-10-01,2,40,16,0,0,1,0,1,0.125,8,129.32389731867602,1,40.42638036809816,6.736196319018405,0.6140407975460123,61,27.901639344262296,3,17.45072,78.355071,1,1.3,0.8418
T01488,D01,S057,2025-10-01,2,40,16,0,0,1,0,2,0.25,8,129.32389731867602,1,40.42638036809816,6.736196319018405,0.6140407975460123,57,27.789473684210527,3,17.250451,78.446464,2,1.8,0.6505
T01489,D01,S047,2025-10-01,2,40,16,0,0,1,0,3,0.375,8,129.32389731867602,2,40.42638036809816,6.736196319018405,0.6140407975460123,63,26.11111111111111,2,17.493205,78.414579,1,1.3,0.5998
T01490,D01,S015,2025-10-01,2,40,16,0,0,1,0,4,0.5,8,129.32389731867602,1,40.42638036809816,6.736196319018405,0.6140407975460123,54,28.98148148148148,1,17.40049,78.380798,2,1.8,0.5792
T01491,D01,S004,2025-10-01,2,40,16,0,0,1,0,5,0.625,8,129.32389731867602,1,40.42638036809816,6.736196319018405,0.6140407975460123,67,27.059701492537314,1,17.460514,78.340661,0,1.0,0.4609
T01492,D01,S018,2025-10-01,2,40,16,0,0,1,0,6,0.75,8,129.32389731867602,1,40.42638036809816,6.736196319018405,0.6140407975460123,63,28.428571428571427,2,17.393739,78.577516,1,1.3,0.5426
T01493,D01,S027,2025-10-01,2,40,16,0,0,1,0,7,0.875,8,129.32389731867602,2,40.42638036809816,6.736196319018405,0.6140407975460123,55,24.2,3,17.479162,78.396991,1,1.3,0.5196
T01494,D01,S004,2025-10-02,3,40,13,0,0,1,0,0,0.0,4,42.20187543672649,1,40.42638036809816,6.736196319018405,0.6140407975460123,67,27.059701492537314,1,17.460514,78.340661,2,1.8,0.7676
T01495,D01,S059,2025-10-02,3,40,13,0,0,1,0,1,0.25,4,42.20187543672649,1,40.42638036809816,6.736196319018405,0.6140407975460123,75,29.013333333333332,1,17.361455,78.514531,0,1.0,0.6864
T01496,D01,S003,2025-10-02,3,40,13,0,0,1,0,2,0.5,4,42.20187543672649,1,40.42638036809816,6.736196319018405,0.6140407975460123,61,27.901639344262296,3,17.45072,78.355071,0,1.0,0.7119
T01497,D01,S025,2025-10-02,3,40,13,0,0,1,0,3,0.75,4,42.20187543672649,1,40.42638036809816,6.736196319018405,0.6140407975460123,54,30.11111111111111,1,17.443836,78.347622,0,1.0,0.4822
T01498,D01,S051,2025-10-03,4,40,14,0,0,1,0,0,0.0,8,64.20561997365368,1,40.42638036809816,6.736196319018405,0.6140407975460123,57,26.333333333333332,2,17.419986,78.493917,2,1.8,0.679
T01499,D01,S043,2025-10-03,4,40,14,0,0,1,0,1,0.125,8,64.20561997365368,1,40.42638036809816,6.736196319018405,0.6140407975460123,56,26.553571428571427,2,17.430977,78.371042,2,1.8,0.5996
T01500,D01,S040,2025-10-03,4,40,14,0,0,1,0,2,0.25,8,64.20561997365368,2,40.42638036809816,6.736196319018405,0.6140407975460123,61,26.78688524590164,1,17.377617,78.447185,0,1.0,0.7186
T01501,D01,S001,2025-10-03,4,40,14,0,0,1,0,3,0.375,8,64.20561997365368,1,40.42638036809816,6.736196319018405,0.6140407975460123,51,27.901960784313726,3,17.421177,78.4157,2,1.8,0.6453
T01502,D01,S030,2025-10-03,4,40,14,0,0,1,0,4,0.5,8,64.20561997365368,1,40.42638036809816,6.736196319018405,0.6140407975460123,61,29.19672131147541,1,17.4523,78.470675,1,1.3,0.491
T01503,D01,S025,2025-10-03,4,40,14,0,0,1,0,5,0.625,8,64.20561997365368,1,40.42638036809816,6.736196319018405,0.6140407975460123,54,30.11111111111111,1,17.443836,78.347622,0,1.0,0.5372
T01504,D01,S056,2025-10-03,4,40,14,0,0,1,0,6,0.75,8,64.20561997365368,1,40.42638036809816,6.736196319018405,0.6140407975460123,66,27.196969696969695,3,17.408604,78.340433,2,1.8,0.4733
T01505,D01,S060,2025-10-03,4,40,14,0,0,1,0,7,0.875,8,64.20561997365368,2,40.42638036809816,6.736196319018405,0.6140407975460123,79,27.40506329113924,1,17.350947,78.428631,2,1.8,0.3297
T01506,D02,S001,2025-09-29,0,40,8,0,1,0,1,0,0.0,6,55.75423046774319,1,43.95766666666666,6.38,0.6259416666666666,51,27.901960784313726,3,17.421177,78.4157,0,1.0,0.9217
T01507,D02,S034,2025-09-29,0,40,8,0,1,0,1,1,0.16666666666666666,6,55.75423046774319,1,43.95766666666666,6.38,0.6259416666666666,61,26.901639344262296,3,17.388436,78.418711,1,1.3,0.6774
T01508,D02,S038,2025-09-29,0,40,8,0,1,0,1,2,0.3333333333333333,6,55.75423046774319,1,43.95766666666666,6.38,0.6259416666666666,62,27.516129032258064,3,17.387861,78.540641,0,1.0,0.7502
T01509,D02,S043,2025-09-29,0,40,8,0,1,0,1,3,0.5,6,55.75423046774319,1,43.95766666666666,6.38,0.6259416666666666,56,26.553571428571427,2,17.430977,78.371042,1,1.3,0.5195
T01510,D02,S044,2025-09-29,0,40,8,0,1,0,1,4,0.6666666666666666,6,55.75423046774319,1,43.95766666666666,6.38,0.6259416666666666,58,27.396551724137932,1,17.474853,78.341767,2,1.8,0.3782
T01511,D02,S010,2025-09-29,0,40,8,0,1,0,1,5,0.8333333333333334,6,55.75423046774319,1,43.95766666666666,6.38,0.6259416666666666,60,28.166666666666668,1,17.444894,78.477283,0,1.0,0.4159
T01512,D02,S041,2025-09-30,1,40,17,0,0,0,1,0,0.0,4,21.536025868995555,1,43.95766666666666,6.38,0.6259416666666666,65,26.615384615384617,3,17.406739,78.434117,0,1.0,0.8969
T01513,D02,S015,2025-09-30,1,40,17,0,0,0,1,1,0.25,4,21.536025868995555,1,43.95766666666666,6.38,0.6259416666666666,54,28.98148148148148,1,17.40049,78.380798,2,1.8,0.5412
T01514,D02,S045,2025-09-30,1,40,17,0,0,0,1,2,0.5,4,21.536025868995555,1,43.95766666666666,6.38,0.6259416666666666,67,26.955223880597014,3,17.422425,78.358029,2,1.8,0.5337
T01515,D02,S030,2025-09-30,1,40,17,0,0,0,1,3,0.75,4,21.536025868995555,1,43.95766666666666,6.38,0.6259416666666666,61,29.19672131147541,1,17.4523,78.470675,0,1.0,0.4381
T01516,D02,S059,2025-10-01,2,40,10,0,1,0,0,0,0.0,8,54.421638364550574,2,43.95766666666666,6.38,0.6259416666666666,75,29.013333333333332,1,17.361455,78.514531,0,1.0,0.8438
T01517,D02,S049,2025-10-01,2,40,10,0,1,0,0,1,0.125,8,54.421638364550574,1,43.95766666666666,6.38,0.6259416666666666,79,28.468354430379748,2,17.454455,78.462648,1,1.3,0.6391
T01518,D02,S024,2025-10-01,2,40,10,0,1,0,0,2,0.25,8,54.421638364550574,1,43.95766666666666,6.38,0.6259416666666666,72,26.555555555555557,2,17.471983,78.356486,0,1.0,0.6042
T01519,D02,S003,2025-10-01,2,40,10,0,1,0,0,3,0.375,8,54.421638364550574,1,43.95766666666666,6.38,0.6259416666666666,61,27.901639344262296,3,17.45072,78.355071,1,1.3,0.6715
T01520,D02,S002,2025-10-01,2,40,10,0,1,0,0,4,0.5,8,54.421638364550574,1,43.95766666666666,6.38,0.6259416666666666,53,28.28301886792453,1,17.417382,78.3912,0,1.0,0.548
T01521,D02,S013,2025-10-01,2,40,10,0,1,0,0,5,0.625,8,54.421638364550574,1,43.95766666666666,6.38,0.6259416666666666,54,24.59259259259259,1,17.388011,78.443607,2,1.8,0.5607
T01522,D02,S055,2025-10-01,2,40,10,0,1,0,0,6,0.75,8,54.421638364550574,1,43.95766666666666,6.38,0.6259416666666666,78,30.346153846153847,3,17.402114,78.404109,2,1.8,0.4348
T01523,D02,S019,2025-10-01,2,40,10,0,1,0,0,7,0.875,8,54.421638364550574,2,43.95766666666666,6.38,0.6259416666666666,48,29.875,2,17.375018,78.519925,2,1.8,0.3368
T01524,D02,S021,2025-10-02,3,40,17,0,0,0,1,0,0.0,6,48.37864238175405,2,43.95766666666666,6.38,0.6259416666666666,70,27.742857142857144,2,17.425481,78.431837,1,1.3,0.6627
T01525,D02,S039,2025-10-02,3,40,17,0,0,0,1,1,0.16666666666666666,6,48.37864238175405,1,43.95766666666666,6.38,0.6259416666666666,73,26.356164383561644,3,17.349088,78.532414,0,1.0,0.8579
T01526,D02,S028,2025-10-02,3,40,17,0,0,0,1,2,0.3333333333333333,6,48.37864238175405,1,43.95766666666666,6.38,0.6259416666666666,70,27.757142857142856,3,17.460676,78.461678,2,1.8,0.5696
T01527,D02,S041,2025-10-02,3,40,17,0,0,0,1,3,0.5,6,48.37864238175405,2,43.95766666666666,6.38,0.6259416666666666,65,26.615384615384617,3,17.406739,78.434117,0,1.0,0.5835
T01528,D02,S016,2025-10-02,3,40,17,0,0,0,1,4,0.6666666666666666,6,48.37864238175405,1,43.95766666666666,6.38,0.6259416666666666,58,29.120689655172413,3,17.414185,78.345971,1,1.3,0.512
T01529,D02,S003,2025-10-02,3,40,17,0,0,0,1,5,0.8333333333333334,6,48.37864238175405,1,43.95766666666666,6.38,0.6259416666666666,61,27.901639344262296,3,17.45072,78.355071,1,1.3,0.5094
T01530,D02,S031,2025-10-03,4,40,8,0,1,0,1,0,0.0,7,54.558296936051676,2,43.95766666666666,6.38,0.6259416666666666,56,25.821428571428573,2,17.443858,78.497844,0,1.0,0.7404
T01531,D02,S018,2025-10-03,4,40,8,0,1,0,1,1,0.14285714285714285,7,54.558296936051676,3,43.95766666666666,6.38,0.6259416666666666,63,28.428571428571427,2,17.393739,78.577516,0,1.0,0.7071
T01532,D02,S038,2025-10-03,4,40,8,0,1,0,1,2,0.2857142857142857,7,54.558296936051676,3,43.95766666666666,6.38,0.6259416666666666,62,27.516129032258064,3,17.387861,78.540641,2,1.8,0.5977
T01533,D02,S026,2025-10-03,4,40,8,0,1,0,1,3,0.42857142857142855,7,54.558296936051676,1,43.95766666666666,6.38,0.6259416666666666,59,30.35593220338983,2,17.455511,78.376082,0,1.0,0.5246
T01534,D02,S041,2025-10-03,4,40,8,0,1,0,1,4,0.5714285714285714,7,54.558296936051676,1,43.95766666666666,6.38,0.6259416666666666,65,26.615384615384617,3,17.406739,78.434117,0,1.0,0.6457
T01535,D02,S051,2025-10-03,4,40,8,0,1,0,1,5,0.7142857142857143,7,54.558296936051676,2,43.95766666666666,6.38,0.6259416666666666,57,26.333333333333332,2,17.419986,78.493917,1,1.3,0.4176
T01536,D02,S058,2025-10-03,4,40,8,0,1,0,1,6,0.8571428571428571,7,54.558296936051676,3,43.95766666666666,6.38,0.6259416666666666,56,26.803571428571427,1,17.410075,78.556569,0,1.0,0.3431
T01537,D03,S017,2025-09-29,0,40,9,0,1,0,1,0,0.0,5,47.62298885942769,1,30.81373801916933,6.552715654952077,0.6114067092651757,70,28.814285714285713,2,17.267172,78.441002,0,1.0,0.8072
T01538,D03,S042,2025-09-29,0,40,9,0,1,0,1,1,0.2,5,47.62298885942769,1,30.81373801916933,6.552715654952077,0.6114067092651757,55,26.70909090909091,3,17.42152,78.406019,2,1.8,0.6048
T01539,D03,S005,2025-09-29,0,40,9,0,1,0,1,2,0.4,5,47.62298885942769,1,30.81373801916933,6.552715654952077,0.6114067092651757,52,29.826923076923077,3,17.436781,78.346868,1,1.3,0.6097
T01540,D03,S023,2025-09-29,0,40,9,0,1,0,1,3,0.6,5,47.62298885942769,1,30.81373801916933,6.552715654952077,0.6114067092651757,58,28.689655172413794,1,17.457331,78.388244,1,1.3,0.402
T01541,D03,S058,2025-09-29,0,40,9,0,1,0,1,4,0.8,5,47.62298885942769,1,30.81373801916933,6.552715654952077,0.6114067092651757,56,26.803571428571427,1,17.410075,78.556569,1,1.3,0.4318
T01542,D03,S001,2025-09-30,1,40,14,0,0,1,0,0,0.0,6,49.31989592468894,1,30.81373801916933,6.552715654952077,0.6114067092651757,51,27.901960784313726,3,17.421177,78.4157,2,1.8,0.8055
T01543,D03,S050,2025-09-30,1,40,14,0,0,1,0,1,0.16666666666666666,6,49.31989592468894,1,30.81373801916933,6.552715654952077,0.6114067092651757,57,26.92982456140351,3,17.441054,78.483686,1,1.3,0.8318
T01544,D03,S020,2025-09-30,1,40,14,0,0,1,0,2,0.3333333333333333,6,49.31989592468894,1,30.81373801916933,6.552715654952077,0.6114067092651757,52,26.75,1,17.351995,78.422665,0,1.0,0.6698
T01545,D03,S019,2025-09-30,1,40,14,0,0,1,0,3,0.5,6,49.31989592468894,1,30.81373801916933,6.552715654952077,0.6114067092651757,48,29.875,2,17.375018,78.519925,1,1.3,0.6122
T01546,D03,S053,2025-09-30,1,40,14,0,0,1,0,4,0.6666666666666666,6,49.31989592468894,1,30.81373801916933,6.552715654952077,0.6114067092651757,52,27.78846153846154,1,17.379992,78.428668,1,1.3,0.4729
T01547,D03,S023,2025-09-30,1,40,14,0,0,1,0,5,0.8333333333333334,6,49.31989592468894,1,30.81373801916933,6.552715654952077,0.6114067092651757,58,28.689655172413794,1,17.457331,78.388244,2,1.8,0.3895
T01548,D03,S009,2025-10-01,2,40,8,0,1,0,1,0,0.0,6,59.600840575451116,1,30.81373801916933,6.552715654952077,0.6114067092651757,65,26.476923076923075,1,17.420552,78.440427,1,1.3,0.6718
T01549,D03,S037,2025-10-01,2,40,8,0,1,0,1,1,0.16666666666666666,6,59.600840575451116,1,30.81373801916933,6.552715654952077,0.6114067092651757,74,28.35135135135135,3,17.251824,78.429503,1,1.3,0.6971
T01550,D03,S056,2025-10-01,2,40,8,0,1,0,1,2,0.3333333333333333,6,59.600840575451116,1,30.81373801916933,6.552715654952077,0.6114067092651757,66,27.196969696969695,3,17.408604,78.340433,1,1.3,0.7549
T01551,D03,S060,2025-10-01,2,40,8,0,1,0,1,3,0.5,6,59.600840575451116,2,30.81373801916933,6.552715654952077,0.6114067092651757,79,27.40506329113924,1,17.350947,78.428631,0,1.0,0.6328
T01552,D03,S020,2025-10-01,2,40,8,0,1,0,1,4,0.6666666666666666,6,59.600840575451116,2,30.81373801916933,6.552715654952077,0.6114067092651757,52,26.75,1,17.351995,78.422665,1,1.3,0.5332
T01553,D03,S048,2025-10-01,2,40,8,0,1,0,1,5,0.8333333333333334,6,59.600840575451116,1,30.81373801916933,6.552715654952077,0.6114067092651757,63,25.22222222222222,3,17.425716,78.457286,0,1.0,0.5116
T01554,D03,S037,2025-10-02,3,40,9,0,1,0,1,0,0.0,6,59.968849950413116,1,30.81373801916933,6.552715654952077,0.6114067092651757,74,28.35135135135135,3,17.251824,78.429503,1,1.3,0.7103
T01555,D03,S029,2025-10-02,3,40,9,0,1,0,1,1,0.16666666666666666,6,59.968849950413116,1,30.81373801916933,6.552715654952077,0.6114067092651757,55,26.727272727272727,3,17.451067,78.449007,1,1.3,0.8194
T01556,D03,S041,2025-10-02,3,40,9,0,1,0,1,2,0.3333333333333333,6,59.968849950413116,1,30.81373801916933,6.552715654952077,0.6114067092651757,65,26.615384615384617,3,17.406739,78.434117,1,1.3,0.6171
T01557,D03,S020,2025-10-02,3,40,9,0,1,0,1,3,0.5,6,59.968849950413116,1,30.81373801916933,6.552715654952077,0.6114067092651757,52,26.75,1,17.351995,78.422665,1,1.3,0.4061
T01558,D03,S006,2025-10-02,3,40,9,0,1,0,1,4,0.6666666666666666,6,59.968849950413116,1,30.81373801916933,6.552715654952077,0.6114067092651757,68,27.794117647058822,3,17.456226,78.38511,1,1.3,0.5154
T01559,D03,S011,2025-10-02,3,40,9,0,1,0,1,5,0.8333333333333334,6,59.968849950413116,1,30.81373801916933,6.552715654952077,0.6114067092651757,44,25.84090909090909,3,17.450823,78.517709,2,1.8,0.3415
T01560,D03,S009,2025-10-03,4,40,15,0,0,1,0,0,0.0,5,36.90380112817381,1,30.81373801916933,6.552715654952077,0.6114067092651757,65,26.476923076923075,1,17.420552,78.440427,0,1.0,0.8175
T01561,D03,S056,2025-10-03,4,40,15,0,0,1,0,1,0.2,5,36.90380112817381,1,30.81373801916933,6.552715654952077,0.6114067092651757,66,27.196969696969695,3,17.408604,78.340433,1,1.3,0.7024
T01562,D03,S014,2025-10-03,4,40,15,0,0,1,0,2,0.4,5,36.90380112817381,1,30.81373801916933,6.552715654952077,0.6114067092651757,67,27.70149253731343,3,17.407665,78.406546,0,1.0,0.761
T01563,D03,S020,2025-10-03,4,40,15,0,0,1,0,3,0.6,5,36.90380112817381,1,30.81373801916933,6.552715654952077,0.6114067092651757,52,26.75,1,17.351995,78.422665,0,1.0,0.552
T01564,D03,S028,2025-10-03,4,40,15,0,0,1,0,4,0.8,5,36.90380112817381,1,30.81373801916933,6.552715654952077,0.6114067092651757,70,27.757142857142856,3,17.460676,78.461678,1,1.3,0.4914
T01565,D04,S023,2025-09-29,0,40,17,0,0,0,1,0,0.0,7,52.60947531583978,1,37.24664429530201,6.275167785234899,0.6102637583892617,58,28.689655172413794,1,17.457331,78.388244,2,1.8,0.6847
T01566,D04,S045,2025-09-29,0,40,17,0,0,0,1,1,0.14285714285714285,7,52.60947531583978,1,37.24664429530201,6.275167785234899,0.6102637583892617,67,26.955223880597014,3,17.422425,78.358029,1,1.3,0.8289
T01567,D04,S054,2025-09-29,0,40,17,0,0,0,1,2,0.2857142857142857,7,52.60947531583978,1,37.24664429530201,6.275167785234899,0.6102637583892617,52,28.615384615384617,1,17.385738,78.412244,0,1.0,0.5837
T01568,D04,S046,2025-09-29,0,40,17,0,0,0,1,3,0.42857142857142855,7,52.60947531583978,2,37.24664429530201,6.275167785234899,0.6102637583892617,53,28.849056603773583,3,17.435908,78.389445,2,1.8,0.6662
T01569,D04,S051,2025-09-29,0,40,17,0,0,0,1,4,0.5714285714285714,7,52.60947531583978,1,37.24664429530201,6.275167785234899,0.6102637583892617,57,26.333333333333332,2,17.419986,78.493917,1,1.3,0.4187
T01570,D04,S020,2025-09-29,0,40,17,0,0,0,1,5,0.7142857142857143,7,52.60947531583978,1,37.24664429530201,6.275167785234899,0.6102637583892617,52,26.75,1,17.351995,78.422665,1,1.3,0.3424
T01571,D04,S026,2025-09-29,0,40,17,0,0,0,1,6,0.8571428571428571,7,52.60947531583978,2,37.24664429530201,6.275167785234899,0.6102637583892617,59,30.35593220338983,2,17.455511,78.376082,1,1.3,0.343
T01572,D04,S017,2025-09-30,1,40,8,0,1,0,1,0,0.0,5,44.2155594819243,1,37.24664429530201,6.275167785234899,0.6102637583892617,70,28.814285714285713,2,17.267172,78.441002,0,1.0,0.7262
T01573,D04,S014,2025-09-30,1,40,8,0,1,0,1,1,0.2,5,44.2155594819243,1,37.24664429530201,6.275167785234899,0.6102637583892617,67,27.70149253731343,3,17.407665,78.406546,1,1.3,0.6468
T01574,D04,S033,2025-09-30,1,40,8,0,1,0,1,2,0.4,5,44.2155594819243,1,37.24664429530201,6.275167785234899,0.6102637583892617,43,28.88372093023256,1,17.403076,78.449441,2,1.8,0.5352
T01575,D04,S003,2025-09-30,1,40,8,0,1,0,1,3,0.6,5,44.2155594819243,1,37.24664429530201,6.275167785234899,0.6102637583892617,61,27.901639344262296,3,17.45072,78.355071,1,1.3,0.5123
T01576,D04,S030,2025-09-30,1,40,8,0,1,0,1,4,0.8,5,44.2155594819243,1,37.24664429530201,6.275167785234899,0.6102637583892617,61,29.19672131147541,1,17.4523,78.470675,2,1.8,0.3353
T01577,D04,S054,2025-10-01,2,40,9,0,1,0,1,0,0.0,6,57.647026973033064,1,37.24664429530201,6.275167785234899,0.6102637583892617,52,28.615384615384617,1,17.385738,78.412244,0,1.0,0.6655
T01578,D04,S011,2025-10-01,2,40,9,0,1,0,1,1,0.16666666666666666,6,57.647026973033064,1,37.24664429530201,6.275167785234899,0.6102637583892617,44,25.84090909090909,3,17.450823,78.517709,1,1.3,0.6679
T01579,D04,S059,2025-10-01,2,40,9,0,1,0,1,2,0.3333333333333333,6,57.647026973033064,2,37.24664429530201,6.275167785234899,0.6102637583892617,75,29.013333333333332,1,17.361455,78.514531,1,1.3,0.577
T01580,D04,S060,2025-10-01,2,40,9,0,1,0,1,3,0.5,6,57.647026973033064,1,37.24664429530201,6.275167785234899,0.6102637583892617,79,27.40506329113924,1,17.350947,78.428631,1,1.3,0.5711
T01581,D04,S002,2025-10-01,2,40,9,0,1,0,1,4,0.6666666666666666,6,57.647026973033064,1,37.24664429530201,6.275167785234899,0.6102637583892617,53,28.28301886792453,1,17.417382,78.3912,2,1.8,0.3049
